mf_current_assets,mf_nuveen_non_taxable_tot_assets,mf_nuveen_trailing_12m_net_sales,mf_nuveen_12m_gross_sales,club_status,mf_nuveen_prior_year_assets,mf_nuveen_12m_non_tax_total_gs,mf_prior_year_assets,mf_trailing_12m_net_sales,mf_commodities_12m_gs,mf_commodities_12m_net_sales,mf_international_equity_aum,mf_int_equity_12mo_gs,mf_int_equity_12mo_net,mf_municipal_bond_aum,mf_muni_12_mo_gs,mf_muni_12_mo_net,mf_sector_equity_aum,mf_sector_equity_12mo_gs,mf_sector_equity_12mo_net,mf_taxable_bond_aum,mf_taxable_bond_12mo_gs,mf_taxable_bond_12mo_net_sales,mf_us_equity_aum,mf_US_equity_12m_gross_sales,mf_us_equity_12m_net_sales,mf_nuveen_assets_fa_book_rank,mf_diversified_emerging_mkts_aum,mf_diversified_emerg_mkts_12m_gs,mf_europe_stock_aum,mf_europe_stock_12m_gross_sales,mf_europe_stock_12m_net_sales,mf_foreign_large_blend_aum,mf_foreign_large_blend_12m_gs,mf_foreign_large_blend_12m_net,mf_foreign_large_growth_aum,mf_foreign_large_growth_12m_gs,mf_foreign_large_growth_12m_net,mf_foreign_large_value_aum,mf_foreign_large_value_12m_gs,mf_foreign_large_value_12m_net,mf_global_real_estate_aum,mf_global_real_estate_12m_gs,mf_global_real_estate_12m_net,mf_health_aum,mf_health_12m_gross_sales,mf_health_12m_net_sales,mf_high_yield_bond_aum,mf_high_yield_bond_12m_gs,mf_high_yield_bond_12m_net,mf_high_yield_muni_aum,mf_high_yield_muni_12m_gs,mf_high_yield_muni_12m_net,mf_inflation_protected_bond_aum,mf_inflation_protect_bond_12m_gs,mf_infl_protect_bond_12m_net,mf_large_blend_aum,mf_large_blend_12m_gross_sales,mf_large_blend_12m_net_sales,mf_large_growth_aum,mf_large_growth_12m_gross_sales,mf_large_growth_12m_net_sales,mf_large_value_aum,mf_large_value_12m_gross_sales,mf_large_value_12m_net_sales,Most_Recent_12m_GS
8414272.21,0,0,0,Non-Club,166409.72,0,8483293.23,-239533.95,0,0,808629.14,3739.22,-7978.53,859210.48,25221.79,25221.79,205902.7,1884,-31428.11,463089.49,47.82,-15685.72,5014168.71,2373.18,-183980.14,9,7291.02,0,119523.27,0,0,14250.96,0,-358.55,151469.31,0,-4174.58,45290.22,3739.22,2303.1,0,0,0,60258.22,0,-27515.4,114779.01,0,0,119922.81,0,0,21344.65,0,-799.1,1018606.57,695.53,-21682.45,1554252.48,0,-98589.52,1149448.39,0,-61648.09,0
826348.32,0,0,0,Non-Club,0,0,1135811.13,-5150.58,0,0,19233.91,0,-43.05,218667.71,0,0,52473.52,0,0,249404.52,0,-2107.88,123036.13,0,-2999.65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193897.51,0,-2107.88,0,0,0,0,0,0,78289.91,0,-9.56,36129.83,0,-798.44,5911.59,0,-2178.35,0
2261676.88,0,0,0,Non-Club,0,0,2485477.44,-1200231.6,0,0,80019,1800,-70944.82,774448.68,0,-337651.66,85379.95,0,-100123.22,3164.4,0,-40711.93,1259481.28,45857.02,-416506.68,,0,0,3860.04,0,0,0,0,-20587.22,16404.51,900,-30578.66,9333.57,0,-1197.42,0,0,0,0,0,-100123.22,0,0,-2237.75,0,0,-8983.18,0,0,0,201151.58,0,-278481.25,980671.3,45857.02,-9791.79,42715.4,0,-33617.11,0
5254773.91,0,0,0,Non-Club,0,0,6181872.09,-927369.48,0,0,703455.11,106347.75,-498241.35,436517.32,0,-40740.89,425924.9,0,-57513.71,883558.55,244158.22,-216003.93,2518475.9,187873.28,-17044.01,,57482.83,29324.68,0,0,0,256054.19,20574.79,-505734.68,82901.4,44770.63,13975.36,30663.31,6214.13,-1184.74,40.73,0,0,0,0,-15647.69,365650.9,113900.32,113900.32,0,0,0,14709.08,0,-748.95,555013.16,107457.71,-7070.54,834684.67,21508.71,-36416.26,537475.86,34110.34,17762.09,0
58072.6,0,0,0,President,25994.07,0,142793.5,-96764.65,0,0,2086.84,0,0,26563.83,0,0,0,0,-88243.35,0,0,0,2669.19,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2669.19,0,0,0,0,0,0,0,0,0
6148008.53,0,0,0,Non-Club,33310.51,0,6408750.01,-611478.59,0,0,918993.91,0,0,150644.62,0,0,418005.3,0,-3066.19,608040.59,0,-47280.35,3535773.16,802786,-512771.22,22,28617.77,0,61558.69,0,0,142693.69,0,0,179808.18,0,0,0,0,0,0,0,0,199407.22,0,0,71686.03,0,-4259,0,0,0,10325.23,0,0,558507.2,355000,-75962.42,2111004.43,443622,-153480.91,491172.91,4164,-271893.61,0
284340.03,0,0,0,Non-Club,0,0,544561,1434.36,0,0,36978.56,0,-99,0,0,0,1857.52,0,0,106684.09,0,-120,107152.41,0,-19270.7,,6857.58,0,0,0,0,0,0,0,2269.83,0,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14624.09,0,-99,71176.49,0,-415.91,21351.83,0,-13401.57,0
262924626,0,-87912.55,0,Chairman,181035.75,0,211158671.2,-5827788.83,717.93,-774.86,41301351.2,11033742.47,-3408411.34,9560890.74,4819677.29,1971789.77,3060485.45,716831.34,300278.38,53678201.15,19011571.13,4269335.76,129083663.4,22784770.55,-6020425.63,48,2246274.71,268184.41,45910.64,0,-4522.07,1541614.3,18604.29,-433127.68,7470514.42,1899086.22,-4268813.8,656515.61,2414.18,-12697.95,13105.06,402.53,-1075.94,237819.4,0,-60210.16,984421.68,5557.79,-396075.04,1349398.59,855968.96,78472.29,17635.84,2230.67,-5522.69,40448430.71,3903462.44,521719.64,44971147.37,3776021.66,-4825071,8975487.48,778892,-3420798.16,0
37572135.1,35885.84,0,0,Non-Club,90811.21,0,39861202.53,-2723415.01,0,0,4255637.06,52379.44,-239573.63,498182.9,0,-11785.82,1070289.13,64132.95,-73664.35,8516545.72,329035.72,-645167.29,16087461.16,292923.56,-1243785.28,48,509179.6,12691.61,1972.46,0,0,268676.63,3280.01,-64533.29,1052322.06,19146.6,-18748.61,60702.9,1319.6,-463.65,0,0,0,109398.29,0,-21681.96,535537.16,20465.92,20465.92,14772.23,0,-1281.27,31891.45,23.87,-32766.17,4448323.55,100044.75,-316137.67,6128148.37,53730.93,-479969.47,2392853.9,89398.34,-218698.58,1040965.45
15550819.03,32890.85,-46593.6,0,Non-Club,81434.22,0,21411700.82,-6881535.1,0,0,5393334.24,620887.67,-820942.65,214247.72,256210.09,62731.07,424950.55,176096.4,131096.4,2028959.98,15322985.4,-6189838.44,5415318.47,593181.58,-216491.86,24,29517.25,1627.8,0,0,-5235.58,275224.61,0,-40951.63,396850.98,0,0,3951.07,0,0,0,0,0,304283.19,176096.4,176096.4,7675.4,0,-7200,107818.26,119078.95,-44206.37,0,9710.99,-586.51,1046539.94,164511.98,-6936.76,3297568.88,344963.7,-261811.33,974480.04,83705.9,52256.23,0
3878582.81,0,0,0,Non-Club,88862.92,0,3435700.94,-42483.9,0,0,637238.73,271432.49,48727.6,238204.82,2898.79,-10792,266550.72,109391.07,-18263.25,1130632.41,564460.75,-115402.37,1510508.25,322676.03,59785.67,16,7753.47,6944.7,2059.57,0,0,120842.16,22822.08,-31732.21,224998.21,127293.98,33340.91,197702.82,114371.73,102752.38,74972.62,23398.47,9712.27,5115.87,625,-2135.72,62082.96,48115.15,44722.39,93774.09,0,-8967.47,4689.97,4618.39,-56361.57,257587.08,16726.9,2185.33,769152.04,129066.41,66668.36,209616.41,77510,-47430.52,0
2732154.18,0,0,0,Non-Club,0,0,2781398.57,16122.97,0,0,85630.4,0,0,121590.06,0,-1005.9,266118.25,0,-4739.53,356439.24,36000,36000,1780899.61,0,-14131.6,,8350.14,0,0,0,0,2904.78,0,0,1147.06,0,0,0,0,0,3811.62,0,-4739.53,0,0,0,95.1,0,0,0,0,0,0,0,0,681858.75,0,-7241.33,644793.78,0,-6790.28,236205.76,0,0,0
8665746.08,0,0,0,Non-Club,0,0,9354726.83,-759001.6,0,0,1090681.52,5087.25,-55852.6,2049806.32,0,-501434.84,35321.2,0,0,1367410.75,312994,134304.43,2963855.09,4937.62,-309890.98,,36605.43,0,0,0,0,59587.6,0,0,92156.35,0,-11392.17,0,0,0,13815.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480537.47,0,-280739.26,1019201.66,4937.62,-16641.34,415921.77,0,0,0
14163557.42,0,0,0,Non-Club,32109.57,0,14282483.99,-302901.12,0,0,209364.38,2720.71,8.97,2864026.75,0,-45527.15,594313.02,0,-12604.74,105693.68,10265.2,1845.29,10350368.1,8584.39,-246409.03,14,43646.2,2035.21,16779.28,0,0,26080.61,488.5,-771.81,42646.33,0,0,14884.85,0,-853.25,0,0,0,1812.52,0,0,3155.57,541.66,-7394.6,0,0,0,4661.56,605.8,549.75,4413928.91,6992.1,-98195.86,3429078.95,0,-51328.11,1999077.04,1321.46,-75761.62,0
20463787.3,0,0,0,Non-Club,2157.32,0,18615176.22,1747639.88,0,0,2320478.07,10016.98,-10902.34,1159633.14,0,-67407.78,83528.28,0,0,2632060.62,432445.99,280405.42,9800351.27,486623.43,-153392.97,24,5175.25,13.99,0,0,0,161466.74,15.99,-100.11,469841.91,4993.5,-12557.5,9285.67,0,0,0,0,0,0,0,0,95026.28,0,-1506.5,0,0,0,95086.24,86481,86481,5604091.87,20217.96,-247045.28,2701331.5,337342,259398.34,468740.29,96474.5,-123545,1922.72
7772616.26,0,0,0,Non-Club,351103.91,0,7339211.59,-704894.26,3516.97,118.82,664434.89,425705.45,122407.64,796835.66,0,-88886.56,29979.53,2065.51,-588682.76,4123918.04,703909.24,128582.06,753552.89,22835.92,-216630.86,8,289927.81,417518.57,0,0,0,35032.61,5239.04,-11519.45,49942.49,457.11,-24079.36,8454.78,2490.73,-8493.69,0,0,0,24160.63,0,0,633983.94,137598.58,97447.62,193664.63,0,0,1372.71,107.34,-1133.98,46946.76,9474.83,-180764.19,559708.92,2934.78,-8467.02,63871.52,2111.19,-18708.96,0
16361578.47,12651.98,0,0,Pacesetter,32485.81,0,15806924.51,-240894.49,1947.98,1947.98,867773.62,892065.03,-553979.05,187743.02,39800,39800,2526191.61,673074.17,262613.05,2123689.22,1087066.22,-402567.93,7182519.14,3020266.56,1660351.7,28,105949.5,375014.3,0,0,-14274.58,1117.29,109670.98,-45772.06,186563.69,276942.22,177948.17,92384.45,15983.78,-197069.54,0,0,0,2501743.37,482675,193674.53,190774.58,123908.31,77385.57,187743.02,39800,39800,0,25537.25,-1334.61,1295541.42,951556.59,367867.23,3770216.44,1504849.35,1230766.81,230429.38,124518.15,-166801.66,0
9637093.94,0,-18034.68,0,Non-Club,35127.06,0,9888639.47,-121843.53,0,0,76703.27,0,0,2273824.54,0,-18034.68,18082.24,0,0,843938.61,0,-11424.64,5286941.28,29193.75,-91703.36,25,0,0,17858.61,0,0,8302.41,0,0,0,0,0,14291.68,0,0,1371.6,0,0,0,0,0,61586.26,0,0,17337.4,0,0,0,0,0,4066961.8,29193.75,-90435.26,699136.17,0,-50.4,367777.38,0,0,0
16218835.57,0,-75889.01,0,Master's,78636.7,0,34665154.82,-15788011.55,0,-2223.24,556582.22,0,-220910.31,0,0,-78834.59,3040956.05,0,-41351.93,8580198.48,15906948.9,-15090291.9,1286082.4,78975.11,-105138.68,,0,0,0,0,0,255808.26,0,-6504.5,0,0,-29903.33,0,0,-3343.03,0,0,0,371398.01,0,0,0,0,-2896.68,0,0,-75889.01,0,0,0,0,0,-36298.63,1014472.04,78975.11,9571.33,271610.36,0,-50622.93,0
21295590.41,0,0,0,Non-Club,1.39,0,21965147.79,61198.22,3.12,-237.3,3720706.41,454043.05,-524588.77,521871.43,11151.61,-318350.44,300409.06,25949.51,11199.3,5377137.33,1117459.58,-484385.64,9585096.03,2232546.94,1075669.47,,1414142.59,192728.43,18.21,0,-57.79,1891059.89,237649.6,-493312.06,345596.98,18615.19,-38460.99,21113.38,3934.88,3071.52,0,0,-0.01,0,0,-4158.56,602626.82,522628.36,521839.82,0,0,0,237937.53,11526.59,-257393.1,3384778.31,263307.61,-362111.77,3774483.32,1475614.86,1305282.28,956166.87,77930.38,-25793.12,0
1719539.52,0,0,0,Non-Club,0,0,1024077.23,280481.51,0,0,6.09,0.5,-1.32,306621.12,0,0,0,0,-0.14,119.79,270.64,-182.05,1390342.12,280716.58,280665.1,,0.49,0.5,0,0,0,0,0,-1.08,0,0,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21,0.88,0,-1.13,1390318.19,280716.58,280716.48,4.69,0,-0.16,0
2007752.24,0,0,0,Non-Club,0,0,2207342.72,-869713.74,0,0,320188.99,25816.48,-237226.88,610823.45,3490.29,1708.02,109568.15,248.49,-14410.85,139482.75,5604.5,-189057.52,742921.98,10149.88,-347812.98,,53302.97,7115,0,0,0,41309.41,324.5,-1968.38,25999.97,1300,-67857.8,20483.94,730.98,679.68,1325.38,92.99,-12702.01,30.78,0,0,23642.16,630,-1052.86,0,0,0,551.26,23,23,464795.13,1300,-954.12,147701.17,8367.39,-321170.46,58620.64,482.49,-5481.19,0
389579.94,0,0,0,Non-Club,0,0,374816.9,3257.64,0,0,25108.38,0,-100,0,0,0,5343.77,0,0,17648.55,678,503,306480.88,7722,2854.64,,2019.01,0,3168.41,0,0,0,0,0,2625.2,0,0,3617.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6910.99,678,678,149458.39,1727,1509.63,63645.59,1322,-2139.19,32336.33,0,0,0
187195.66,0,0,0,Century,0,0,1155306.25,-1151091.7,0,0,9465.76,6750.24,1725.45,0,0,0,8847.6,0,0,20366.55,6250.24,-1042584.27,95518.69,4953.57,-110232.88,,3076.45,1850.98,0,0,0,0,1977.29,1977.29,4182.11,2254.33,205.52,2207.2,629.28,-75.15,0,0,0,0,0,0,2045.44,1923.64,1923.64,0,0,0,0,11.99,-1252.13,50687.83,0,-58505.85,3376.87,273.93,18.76,23108.03,3252.96,572.19,0
27108721.03,0,0,0,Century,18058.09,0,29308268.57,-449717.72,0,0,1425095.44,915368.53,-169696.94,11459978.42,2117043.84,-1870032.56,132369.19,0,-2616.13,8215923.89,6012306.66,1698217.06,2385756.94,51685.68,-643983.76,26,83384.25,889868.33,0,0,0,110487.61,298.33,209.33,17207.93,0,-3242.43,0,0,0,0,0,-2.02,12642.61,0,0,1703137.06,753759.72,166977.84,4240953.62,1554215.61,756196.26,117.24,28.31,26.14,1299297.45,1177.76,-544459.26,695077.63,28154.99,-50860.03,290056.48,22247.33,-48053.66,0
5667512.93,3970.34,0,0,Non-Club,3816.7,0,5632902.12,-239905.16,0,0,455376.88,0,-29901.71,929882.67,0,0,89242.67,0,-13274.09,791977.16,750,-28020.81,1764085.62,0,-124684.2,28,16002.48,0,20891.27,0,0,6414.29,0,-13439.58,72839.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1094.31,492224.98,0,-44922.74,733715.76,0,-72908.92,453277.13,0,-433,0
1654151.11,0,0,0,Non-Club,0,0,1904768.27,-433577.39,0,0,76310.35,0,0,0,0,0,0,0,0,3946.08,0,0,1400037.25,0,-433577.39,,0,0,0,0,0,0,0,0,31579.5,0,0,0,0,0,0,0,0,0,0,0,3946.08,0,0,0,0,0,0,0,0,461116.82,0,-263313.54,930813.86,0,-170263.85,8106.57,0,0,0
47571822.13,0,0,0,Non-Club,157871.9,0,45575015.95,-7953.38,0,0,8639459.9,203283.5,-188413,316916.2,0,0,50649.85,0,0,3260215.67,0,-117129.69,32011921.97,560806,294273.81,3,392050.82,40000,678.98,0,0,104154.62,662,662,286065.18,0,-7993,26935.72,0,0,15650.25,0,0,0,0,0,720218.03,0,0,206463.17,0,0,0,0,0,21273602.55,410816,226103.81,9462549.8,99991,29032.5,1248934.75,49993,39131.5,2322
1733541.26,0,0,0,Non-Club,0,0,1564443.95,-97074.97,0,0,156343,0,-11886.44,65168.24,0,0,30648.83,0,0,280603.2,0,0,1060704.69,0,-85188.53,,0,0,0,0,0,0,0,0,23333.22,0,0,19355.11,0,0,11099.54,0,0,5411.33,0,0,48821.63,0,0,0,0,0,34787.36,0,0,179642.85,0,-2976.44,379206.16,0,0,31325.29,0,0,0
3149025.87,0,-387.99,0,Century,10999.63,0,3878498.37,-667776.76,0,0,396438.43,0,-54477.25,80123.7,1149.99,739.26,191614.54,0,-6772.47,540824.7,3162.89,-298431.89,1849212.84,13700.07,-286236.42,24,23.6,0,64888.9,0,0,49.65,0,-17859.51,20348.49,0,0,0,0,-20777.56,176.17,0,0,75761.29,0,-6772.47,131032.06,168.89,-18922.84,36.23,0,-14.14,0,0,0,363211.47,13073.55,-9953.2,1031867.52,222.93,-186807.94,357260.42,0,-25838.47,0
16940612.98,8034.2,-10756.02,0,Chairman,51378.99,0,17117219.71,-865082.11,0,0,1507829.87,70812.29,-55283.98,683886.9,17478.91,-10378.24,3784493.05,0,-102981.89,1678316.46,193624.13,-218284.03,8247756.45,302074.95,-275855.04,52,185141.19,23743.8,0,0,0,202163.38,9272.83,-3184.21,387756,26234.13,-20810.11,83004.12,6605.57,683.18,0,0,0,3441767.64,0,0,142518.89,54223.07,53627,113299.79,17478.91,10740.1,29965.24,2068.04,-32230.79,4307567.08,18056.58,-153938.33,2169260.56,63677.84,-192215.06,948741.78,36252.79,-55278.72,0
18730706.33,0,0,0,Non-Club,49698.5,0,18844135.77,164650.49,0,0,2600012.72,519012.7,371515.26,2212095.65,0,-11414.89,1096586.62,177987,-165984.65,1907672.41,410340.2,17583.35,9426145.91,805195.56,-69819.62,18,203605.07,47052.42,0,0,0,39191.5,4298.97,-503.73,1704576.63,424107.79,355059.74,41026.91,23391.94,19930.23,433873.51,177987,78198.36,13370.96,0,0,385371.26,30183.72,-6463.11,0,0,0,4952.7,4891.98,2839.03,4737945.77,367443.79,307295.3,1826413.92,89775.14,31324.67,2026008.42,146787.25,53877.96,525.2
34596403.54,0,0,0,Non-Club,39597.1,0,37114312.61,1423179.84,0,0,12593957.49,383799.05,294116.77,208709.35,0,0,138818.13,0,-18921.89,4087606.69,431318,235379.65,15149897.16,1155435.73,809728.41,18,1627507.54,24404.7,0,0,0,58581.26,7994.8,7994.8,1435175.31,0,0,1962.48,0,0,17163.46,0,0,27273.43,0,0,1028320.82,0,-14684.1,0,0,0,0,0,0,8190766.65,712807.62,592310.14,5863536.15,393911.01,205377.17,884241.33,47989.6,28629.8,0
3934740.11,0,0,0,Non-Club,0,0,4947141.21,-904344.75,0,0,393731.28,0,-188081.96,0,0,0,802.98,232.99,-60003.53,377061.22,83.99,83.99,3086190.33,0,-656374.23,,6324.14,0,0,0,0,29582.64,0,-13426.16,345631.19,0,-166994.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071228.13,0,-327528.1,1480608.54,0,-326315.99,219122.66,0,-2430.14,0
2975191.89,0,0,0,Non-Club,0,0,1550625.15,349844.66,0,0,60658.4,87033.44,59795.37,95256.52,0,0,0,0,0,196188.53,45276.25,27495.58,1463386.81,330972.28,262553.71,,15215.85,26945.75,0,0,0,4583.75,0,0,23961.68,38278.19,25706.79,12692.49,17627.85,15803.83,0,0,0,0,0,0,5447.16,5021.2,5021.2,0,0,0,2367.64,1228.57,1228.57,5616.53,0,-29572.48,1374671.88,278433.91,261722.21,65809.04,34485.2,23713.64,0
6908067.37,1234.9,0,0,Non-Club,73935.44,0,5264589.93,1511995.23,0,-41893.73,470041.15,59666.85,23762.73,276585.06,0,0,64663.54,1856.91,-1777.07,4348440.93,1681782.23,1549595.62,1538766.75,79527.47,-13696.59,17,112800.97,17376.81,0,0,0,243926.17,31915.84,7631.58,40718.73,3024.3,-2855.55,22536.47,7019,7019,0,0,0,57289.86,1300,1300,32267.76,17515.15,16646.39,178736.15,0,0,237720.33,3127.65,-13643.36,431852.48,37357.28,10081.76,506194.55,7832.76,-23733.46,159221.87,4270.59,-2215.51,0
5250335.57,0,0,0,Non-Club,0,0,5889194.62,-1134552.99,0,0,258831.84,1951.22,-4116.26,994699.66,0,0,358379.76,2598.14,-275980.72,1315863.19,3758.85,-261215.23,1146813.03,2826.34,-360909.08,,5777.9,610.65,0,0,0,83955.3,1340.57,-3817.84,11146.15,0,0,0,0,0,0,0,0,11883.58,0,0,9107.88,2987.15,2719.7,466657.74,0,0,900.27,48.89,-1125.77,707199.06,778.03,-243328.34,214466.5,0,-30941.78,0,0,-9442.66,0
29401353.8,0,-180203.89,0,Non-Club,209748.37,0,33603843.2,-3198163.69,0,-32074.45,5992567.14,850220.22,-599876.3,1926224.09,0,-186832.18,642593.22,157245.34,-722841.54,2336939.48,1465319.27,-812015.82,10231212.26,1159485,-962792.71,,833748.27,92077.75,5755.88,0,0,146362.75,52.79,-9180.33,400688.12,12972.79,-334402.81,84594.09,113.6,-61156.25,0,0,-26720.19,398100.31,141685.33,134593.93,131817.33,59050.28,-557.54,1130853.11,0,-178829.78,62189.13,0,-19680.41,3318516.18,135503.34,-501542.23,5092187.77,893481.81,309040.35,1005404.49,27077.71,-414381.63,0
10703842.91,0,-8.71,0,Non-Club,0,0,12528957.19,-1348640.97,0,0,389401.64,30200.76,-148429.86,69556.27,229.06,223.26,235444.1,87.81,-34980.59,551907.56,137818.25,81207.43,8486005.67,33492.48,-982710.45,49,73459.75,11552.05,0,0,0,7833.9,119.29,-36435.43,118971.48,14119.13,1273.49,70506.51,3969.38,-539.94,66.64,0,0,40223.93,0,-6080.41,64177.82,12459.63,12029.9,7911.89,6.72,6.72,12.47,119.38,-7821.6,3181116.72,20.69,-216676.95,2767583.85,2469.59,-305509.63,440055.34,21163.58,-200280.92,0
50888159.41,12774.97,-10185.91,0,Century,104616.12,0,43885093.49,2949666.59,0,0,4226879.86,178707.43,-194075.42,1324998.39,0,-29590.59,647842.8,138833.54,52247.71,15296395.75,5952514.85,4654342.36,27956163.17,2844426.14,-1401780.17,41,45782.66,1700,29442.95,0,0,97595.56,12779.56,-14356.03,3272462.12,100769.3,-82273.61,257335.75,56058.57,15857.31,12598.37,0,-1329.4,302320.91,138833.54,96029.47,123654.45,0,-3172.95,62599.28,0,0,1631221.45,546687.39,399175.15,3008857.94,458213.09,-818842.55,17275701.71,1092313.7,-459063.66,3223991.82,1008096.85,-176390.39,18744.68
19676862.24,0,-16093.9,0,Non-Club,79976,0,17966668.16,-457706.98,1160.77,-3124.06,2159911.41,192916.14,-44549.15,1786857.43,6304.14,-39736,705655.14,10597.59,-30248.34,7412143.14,750924.17,56428.15,6171346.02,188328.96,-371594.02,26,294451.36,50970.11,6189.57,0,-24538.78,1020429.11,48468.03,-29194.1,323117.17,88407.06,63036.58,64417.98,2996.77,-17762.25,16730.37,0,0,457404.79,0,-7963.79,55478.07,15114.46,11728.82,6921.17,0,0,95594.34,5170.81,-5143.36,2324997.88,89587.97,-63145.31,2360443.75,6717.07,-178304.29,685675.11,8065.44,-57641.16,0
2872922.98,16926.28,0,0,Non-Club,17774.44,0,2579408.05,439439.55,0,0,187864.12,2336.35,859.9,237818.68,0,0,90798.05,0,-19606.37,1032327.78,516279.1,430962.25,644340.05,3695.61,-213.35,16,3227.84,725.17,0,0,0,70107.29,198.92,-466.25,3781.64,0,-755.63,0,0,0,0,0,0,40209.88,0,-19606.37,12835.54,662.45,662.45,183778.97,0,0,0,0,0,325590.03,1878.74,-119,220138.39,1167.38,-681.33,80367.66,0,-53.39,0
388596.24,0,0,0,Non-Club,0,0,2068983.9,-24376.18,0,0,1669.1,0,0,0,0,0,148309.32,0,-4297.75,32086.53,0,-16486.37,162032.19,0,-2857.29,,0,0,0,0,0,0,0,0,1669.1,0,0,0,0,0,0,0,0,67640.22,0,0,10377.24,0,0,0,0,0,0,0,-631.14,0,0,-100,121301.58,0,-1647.8,10790.85,0,-1109.49,9278.5
166146203.4,343,-29706.44,0,Chairman,44551.49,0,174901419.2,-7970866.92,0,0,19460161.46,832020.29,-1207803.11,4562888.04,594075.93,-93068.68,721889.36,106960.35,-13193.03,19474208.55,8503870.96,-3245798.14,84255917.36,4640983.2,-3616333.97,43,446659.93,0.75,0,0,0,1387456.83,0.75,-157374.76,8458803.23,288442,-210424.18,134255.32,0,-55519.88,0,0,0,115430.72,0,-32504.75,282814.32,12009.31,-64540.33,1014650.39,442108.62,121216.83,26140.06,0,0,40788417.3,902699.8,-2585398.64,27547618.46,1297822.48,-717287.33,12135337.8,2396951.04,354864.75,7499.82
16195529.81,0,-1121.04,0,Non-Club,75403.07,0,15096994.84,853077.6,8161.98,8161.98,3432014.09,392011.51,-362931.62,986033.15,56551.07,-14412.63,1329668.44,387393,55903.22,2400833.8,1047864.34,450851.41,4687641.43,945731.23,633902.66,32,647786.24,138643.66,161321.81,10117.92,6212.88,50963.18,2723.52,-384.96,851429.8,54358.5,-67735.1,206314.21,72647.1,-80759.57,25336.28,1951.33,-53366.37,400205.82,6399.04,958.74,363971.65,318557.24,314380.49,13381.24,0,0,127023.55,300.33,-3334.51,1631296.03,152627.64,111315.29,1579334.44,453450.98,277141.96,774805.95,68363.56,3385.52,0
16848407.06,0,-14842.07,0,Non-Club,14826.03,0,14773402.67,163173.66,0,-10.8,1341531.78,298700.43,164555.51,1035481.31,9297.96,-60925.31,256633.01,6.05,-38067.98,1207796.47,89424.36,-39678.15,10684763.14,1014687.82,328168.09,52,58828.13,11.67,22057.96,0,-6966.23,41490.85,19.32,-7.54,208491.43,14081.4,11917.57,19304.16,0,-18.24,1.05,0,0,43987.73,0,-24613.43,506882.01,84.97,-17768.66,147678.25,1226.33,-59963.94,13.49,5.85,-0.77,1597806.59,34948.46,1506.02,7944152.22,862688.41,558069.81,571172.21,174.22,-240147.96,0
5161214.12,279.14,0,0,Century,227726.05,0,6207267.17,2039481.79,0,0,509636.24,12859.53,-181144.91,221212.46,0,-23364.84,164671.39,0,-118070.44,3163971.33,2895827.68,2774918.05,850734.56,13558.84,-382040.66,9,226310.09,1111.29,724.33,0,0,147805.88,9397.95,-50907.55,7889.56,887.04,-8436.84,580.8,152.46,-3159.03,0,0,-11413.01,407.88,0,-66783.08,18036.06,951.25,-9280,87597.01,0,0,226.45,39.6,-546.46,253043.27,3188.13,-117523.63,320244.28,7952.27,-189390.43,185589.01,1636.04,-44950.94,0
68635364.81,0,-2244.58,0,Chairman,2924.75,0,52121164.33,15624074.01,616.13,-954.66,99877.75,15400.9,-453218.46,109641.76,0,-51834.82,238747.8,235.37,-426159.24,67131902.04,23981055.62,18318029.84,864870.21,10876.1,-1360291.5,56,17952.35,6759.28,0,0,-4200.72,19952.87,2036.84,-37797.93,22406.62,4934.85,-116835.47,5212.14,1669.93,-109644.25,0,0,-8891.56,8080.48,0,-29252.91,12543.34,7472.62,-17533.14,0,0,-41844.93,10189.87,14.61,-2918.06,17686,969.35,-413787.88,185629.92,1205.49,-367987.15,25568.03,5068.8,-300184.34,0
27444259.07,0,0,0,Non-Club,0,0,29107450.44,-1264787.89,0,0,8471461.56,2506560.15,866430.27,1691095.06,855709.53,-604566.01,908594.53,0,-946811.64,5953121.46,2458338.83,-2208223.39,10037917.24,2667573.65,1656208.44,,2772539.16,977663.46,0,0,0,4745239.31,1528896.69,116033.86,26288.47,0,-15416.87,5436.39,0,0,0,0,0,45434.08,0,0,1380899.61,1313002.51,1262379.91,0,0,0,404504.81,187039.86,-369353.72,6418895.85,1536643.16,686761.87,873873.3,0,-901.56,217739.64,0,0,0
